active_forget_targets,active_target_margins,aggregate_risk_ucb,audit_calls,audit_method,counterfactual_dependence,decision,deletion_method,detected_failure,detection_per_1000_calls,direct_leakage,embedding_model,extraction_risk,ground_truth_failure,hf_init,hf_model,mean_forget_margin,mean_retain_margin,paraphrase_leakage,peft_status,pretrained_lora_status,retain_completion_accuracy,retain_perplexity,retain_utility,retrieval_dependence,retrieval_mode,seed,tofu_answer_preferred_rate,tofu_eval_mode,tofu_eval_n,tofu_mean_answer_loss,tofu_mean_answer_margin,tofu_split,tofu_split_size,top3_deleted_derivative_hit_rate,top5_deleted_derivative_hit_rate,track,watermark_hit
,,0.7849,32,ADCU,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,21,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7858,32,RetrieverHit,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,21,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,MembershipInference,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,21,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.581,32,ExtractionAudit,0.4792,escalate,neural retrieval with retained derivatives,False,0.0,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,21,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,InfluenceProxy,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,21,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,ADCU,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,21,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,RetrieverHit,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,21,,,,,,,,0.9167,0.9583,DenseRAG,0.3333
,,0.7858,32,MembershipInference,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,21,,,,,,,,0.9167,0.9583,DenseRAG,0.3333
,,0.581,32,ExtractionAudit,0.4583,escalate,e5 retrieval with retained derivatives,False,0.0,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,21,,,,,,,,0.9167,0.9583,DenseRAG,0.3333
,,0.7858,32,InfluenceProxy,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,21,,,,,,,,0.9167,0.9583,DenseRAG,0.3333
,,0.7858,32,ADCU,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,21,,,,,,,,0.9167,0.9583,DenseRAG,0.3333
,,0.7858,32,RetrieverHit,0.4792,fail,bge retrieval with retained derivatives,True,31.25,0.4018,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,bge,21,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,MembershipInference,0.4792,fail,bge retrieval with retained derivatives,True,31.25,0.4018,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,bge,21,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.581,32,ExtractionAudit,0.4792,escalate,bge retrieval with retained derivatives,False,0.0,0.4018,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,bge,21,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,InfluenceProxy,0.4792,fail,bge retrieval with retained derivatives,True,31.25,0.4018,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,bge,21,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,ADCU,0.4792,fail,bge retrieval with retained derivatives,True,31.25,0.4018,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,bge,21,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,RetrieverHit,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,21,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,MembershipInference,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,21,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.5416,32,ExtractionAudit,0.5,escalate,cross retrieval with retained derivatives,False,0.0,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,21,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,InfluenceProxy,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,21,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,ADCU,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,21,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,RetrieverHit,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,22,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,MembershipInference,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,22,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.5595,32,ExtractionAudit,0.375,escalate,lexical retrieval with retained derivatives,False,0.0,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,22,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,InfluenceProxy,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,22,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,ADCU,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,22,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,RetrieverHit,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,22,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7849,32,MembershipInference,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,22,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.5371,32,ExtractionAudit,0.375,escalate,dense retrieval with retained derivatives,False,0.0,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,22,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7858,32,InfluenceProxy,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,22,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7849,32,ADCU,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,22,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7858,32,RetrieverHit,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,22,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,MembershipInference,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,22,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.581,32,ExtractionAudit,0.4792,escalate,neural retrieval with retained derivatives,False,0.0,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,22,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,InfluenceProxy,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,22,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,ADCU,0.4792,fail,neural retrieval with retained derivatives,True,31.25,0.4018,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.3958,,,,,0.97,0.4792,neural,22,,,,,,,,0.9583,0.9583,DenseRAG,0.3542
,,0.7858,32,RetrieverHit,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,22,,,,,,,,0.9167,0.9167,DenseRAG,0.3333
,,0.7858,32,MembershipInference,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,22,,,,,,,,0.9167,0.9167,DenseRAG,0.3333
,,0.581,32,ExtractionAudit,0.4583,escalate,e5 retrieval with retained derivatives,False,0.0,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,22,,,,,,,,0.9167,0.9167,DenseRAG,0.3333
,,0.7858,32,InfluenceProxy,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,22,,,,,,,,0.9167,0.9167,DenseRAG,0.3333
,,0.7858,32,ADCU,0.4583,fail,e5 retrieval with retained derivatives,True,31.25,0.381,intfloat/e5-base-v2,0.0208,True,,,,,0.3796,,,,,0.97,0.4583,e5,22,,,,,,,,0.9167,0.9167,DenseRAG,0.3333
,,0.7858,32,RetrieverHit,0.4583,fail,bge retrieval with retained derivatives,True,31.25,0.381,BAAI/bge-small-en-v1.5,0.0208,True,,,,,0.3802,,,,,0.97,0.4583,bge,22,,,,,,,,0.9167,1.0,DenseRAG,0.3333
,,0.7858,32,MembershipInference,0.4583,fail,bge retrieval with retained derivatives,True,31.25,0.381,BAAI/bge-small-en-v1.5,0.0208,True,,,,,0.3802,,,,,0.97,0.4583,bge,22,,,,,,,,0.9167,1.0,DenseRAG,0.3333
,,0.581,32,ExtractionAudit,0.4583,escalate,bge retrieval with retained derivatives,False,0.0,0.381,BAAI/bge-small-en-v1.5,0.0208,True,,,,,0.3802,,,,,0.97,0.4583,bge,22,,,,,,,,0.9167,1.0,DenseRAG,0.3333
,,0.7858,32,InfluenceProxy,0.4583,fail,bge retrieval with retained derivatives,True,31.25,0.381,BAAI/bge-small-en-v1.5,0.0208,True,,,,,0.3802,,,,,0.97,0.4583,bge,22,,,,,,,,0.9167,1.0,DenseRAG,0.3333
,,0.7858,32,ADCU,0.4583,fail,bge retrieval with retained derivatives,True,31.25,0.381,BAAI/bge-small-en-v1.5,0.0208,True,,,,,0.3802,,,,,0.97,0.4583,bge,22,,,,,,,,0.9167,1.0,DenseRAG,0.3333
,,0.7858,32,RetrieverHit,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,22,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,MembershipInference,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,22,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.5416,32,ExtractionAudit,0.5,escalate,cross retrieval with retained derivatives,False,0.0,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,22,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,InfluenceProxy,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,22,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,ADCU,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,22,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,RetrieverHit,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,23,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,MembershipInference,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,23,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.5595,32,ExtractionAudit,0.375,escalate,lexical retrieval with retained derivatives,False,0.0,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,23,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,InfluenceProxy,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,23,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,ADCU,0.375,fail,lexical retrieval with retained derivatives,True,31.25,0.2976,not_used,0.0417,True,,,,,0.316,,,,,0.97,0.375,lexical,23,,,,,,,,0.75,0.75,DenseRAG,0.25
,,0.7858,32,RetrieverHit,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,23,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7849,32,MembershipInference,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,23,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.5371,32,ExtractionAudit,0.375,escalate,dense retrieval with retained derivatives,False,0.0,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,23,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7858,32,InfluenceProxy,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,23,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7849,32,ADCU,0.375,fail,dense retrieval with retained derivatives,True,31.25,0.2396,not_used,0.0417,True,,,,,0.2726,,,,,0.97,0.375,dense,23,,,,,,,,0.75,0.75,DenseRAG,0.125
,,0.7858,32,RetrieverHit,0.5,fail,neural retrieval with retained derivatives,True,31.25,0.4226,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.4115,,,,,0.97,0.5,neural,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,MembershipInference,0.5,fail,neural retrieval with retained derivatives,True,31.25,0.4226,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.4115,,,,,0.97,0.5,neural,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.581,32,ExtractionAudit,0.5,escalate,neural retrieval with retained derivatives,False,0.0,0.4226,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.4115,,,,,0.97,0.5,neural,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,InfluenceProxy,0.5,fail,neural retrieval with retained derivatives,True,31.25,0.4226,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.4115,,,,,0.97,0.5,neural,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,ADCU,0.5,fail,neural retrieval with retained derivatives,True,31.25,0.4226,sentence-transformers/all-MiniLM-L6-v2,0.0417,True,,,,,0.4115,,,,,0.97,0.5,neural,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,RetrieverHit,0.4792,fail,e5 retrieval with retained derivatives,True,31.25,0.4018,intfloat/e5-base-v2,0.0417,True,,,,,0.3953,,,,,0.97,0.4792,e5,23,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,MembershipInference,0.4792,fail,e5 retrieval with retained derivatives,True,31.25,0.4018,intfloat/e5-base-v2,0.0417,True,,,,,0.3953,,,,,0.97,0.4792,e5,23,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.581,32,ExtractionAudit,0.4792,escalate,e5 retrieval with retained derivatives,False,0.0,0.4018,intfloat/e5-base-v2,0.0417,True,,,,,0.3953,,,,,0.97,0.4792,e5,23,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,InfluenceProxy,0.4792,fail,e5 retrieval with retained derivatives,True,31.25,0.4018,intfloat/e5-base-v2,0.0417,True,,,,,0.3953,,,,,0.97,0.4792,e5,23,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,ADCU,0.4792,fail,e5 retrieval with retained derivatives,True,31.25,0.4018,intfloat/e5-base-v2,0.0417,True,,,,,0.3953,,,,,0.97,0.4792,e5,23,,,,,,,,0.9583,1.0,DenseRAG,0.3542
,,0.7858,32,RetrieverHit,0.5,fail,bge retrieval with retained derivatives,True,31.25,0.4226,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.4115,,,,,0.97,0.5,bge,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,MembershipInference,0.5,fail,bge retrieval with retained derivatives,True,31.25,0.4226,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.4115,,,,,0.97,0.5,bge,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.581,32,ExtractionAudit,0.5,escalate,bge retrieval with retained derivatives,False,0.0,0.4226,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.4115,,,,,0.97,0.5,bge,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,InfluenceProxy,0.5,fail,bge retrieval with retained derivatives,True,31.25,0.4226,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.4115,,,,,0.97,0.5,bge,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,ADCU,0.5,fail,bge retrieval with retained derivatives,True,31.25,0.4226,BAAI/bge-small-en-v1.5,0.0417,True,,,,,0.4115,,,,,0.97,0.5,bge,23,,,,,,,,1.0,1.0,DenseRAG,0.375
,,0.7858,32,RetrieverHit,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,23,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,MembershipInference,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,23,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.5416,32,ExtractionAudit,0.5,escalate,cross retrieval with retained derivatives,False,0.0,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,23,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,InfluenceProxy,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,23,,,,,,,,0.0,0.0,DenseRAG,0.0
,,0.7858,32,ADCU,0.5,fail,cross retrieval with retained derivatives,True,31.25,0.1905,not_used,0.0417,True,,,,,0.5,,,,,0.97,0.5,cross,23,,,,,,,,0.0,0.0,DenseRAG,0.0
